pref_code,code,lg_code,parent_code,type,ja,ja_hira,en,zh-CN,zh-TW,ko,pt,vi
02,02202,022020,,city,弘前市,ひろさきし,Hirosaki-shi,弘前市,弘前市,히로사키시,Hirosaqui-xi,Hoằng Tiền thị
02,02203,022039,,city,八戸市,はちのへし,Hachinohe-shi,八户市,八戶市,하치노헤시,Haxinohe-xi,Bát Hộ thị
02,02204,022047,,city,黒石市,くろいしし,Kuroishi-shi,黑石市,黑石市,구로이시시,Curoixi-xi,Hắc Thạch thị
02,02205,022055,,city,五所川原市,ごしょがわらし,Goshogawara-shi,五所川原市,五所川原市,고쇼가와라시,Goxogawara-xi,Ngũ Sở Xuyên Nguyên thị
02,02206,022063,,city,十和田市,とわだし,Towada-shi,十和田市,十和田市,도와다시,Towada-xi,Thập Hòa Điền thị
02,02207,022071,,city,三沢市,みさわし,Misawa-shi,三泽市,三澤市,미사와시,Misawa-xi,Tam Trạch thị
02,02208,022080,,city,むつ市,むつし,Mutsu-shi,陆奥市,陸奧市,무쓰시,Mutçu-xi,Lục Áo thị
02,02209,022098,,city,つがる市,つがるし,Tsugaru-shi,津轻市,津輕市,쓰가루시,Tçugaru-xi,Tân Căn thị
02,02210,022101,,city,平川市,ひらかわし,Hirakawa-shi,平川市,平川市,히라카와시,Hiracawa-xi,Bình Xuyên thị
02,02301,023019,,town,平内町,ひらないまち,Hiranai-machi,平内町,平內町,히라나이정,Hiranai-maxi,Bình Nội đinh
02,02303,023035,,town,今別町,いまべつまち,Imabetsu-machi,今别町,今別町,이마베쓰정,Imabetçu-maxi,Kim Biệt đinh
02,02304,023043,,village,蓬田村,よもぎたむら,Yomogita-mura,蓬田村,蓬田村,요모기타촌,Yomogita-mura,Bồng Điền thôn
02,02307,023078,,town,外ヶ浜町,そとがはままち,Sotogahama-machi,外滨町,外濱町,소토가하마정,Sotogahama-maxi,Ngoại Hoa Tân đinh
02,02321,023213,,town,鰺ヶ沢町,あじがさわまち,Ajigasawa-machi,鲹泽町,鰺澤町,아지가사와정,Ajigasawa-maxi,Phỉ Tử Trạch đinh
02,02323,023230,,town,深浦町,ふかうらまち,Fukaura-machi,深浦町,深浦町,후카우라정,Fucaura-maxi,Tây Mục Ốc thôn
02,02343,023434,,village,西目屋村,にしめやむら,Nishimeya-mura,西目屋村,西目屋村,니시메야촌,Niximeya-mura,Điền Xá Quán thôn
02,02361,023612,,town,藤崎町,ふじさきまち,Fujisaki-machi,藤崎町,藤崎町,후지사키정,Fujisaqui-maxi,Bản Liễu đinh
02,02362,023620,,town,大鰐町,おおわにまち,Owani-machi,大鳄町,大鰐町,오와니정,Ōwani-maxi,Hạc Điền đinh
02,02367,023671,,village,田舎館村,いなかだてむら,Inakadate-mura,田舍馆村,田舍館村,이나카다테촌,Inacadate-mura,Điền Xá Quán thôn
02,02381,023817,,town,板柳町,いたやなぎまち,Itayanagi-machi,板柳町,板柳町,이타야나기정,Itayanagi-maxi,Dã Biên Địa đinh
02,02384,023841,,town,鶴田町,つるたまち,Tsuruta-machi,鹤田町,鶴田町,쓰루타정,Tçuruta-maxi,Hoành Tân đinh
02,02387,023876,,town,中泊町,なかどまりまち,Nakadomari-machi,中泊町,中泊町,나카도마리정,Nacadomari-maxi,Oi Ra Se đinh
02,02401,024015,,town,野辺地町,のへじまち,Noheji-machi,野边地町,野邊地町,노헤지정,Noheji-maxi,Đại Gian đinh
02,02402,024023,,town,七戸町,しちのへまち,Shichinohe-machi,七户町,七戶町,시치노헤정,Xixinohe-maxi,Đông Thông thôn
02,02405,024058,,town,六戸町,ろくのへまち,Rokunohe-machi,六户町,六戶町,로쿠노헤정,Rocunohe-maxi,Lục Hộ đinh
02,02406,024066,,town,横浜町,よこはままち,Yokohama-machi,横滨町,橫濱町,요코하마정,Yocohama-maxi,Hoành Tân đinh
02,02408,024082,,town,東北町,とうほくまち,Tohoku-machi,东北町,東北町,도호쿠정,Tōhocu-maxi,Đông Bắc đinh
02,02411,024112,,village,六ヶ所村,ろっかしょむら,Rokkasho-mura,六所村,六所村,롯카쇼촌,Roccaxo-mura,Lục Cá Sở thôn
02,02412,024120,,town,おいらせ町,おいらせちょう,Oirase-cho,奥入濑町,奧入瀨町,오이라세정,Oirase-xo,Oi Ra Se đinh
02,02423,024236,,town,大間町,おおままち,Oma-machi,大间町,大間町,오마정,Ōma-maxi,Đại Gian đinh
02,02424,024244,,village,東通村,ひがしどおりむら,Higashidori-mura,东通村,東通村,히가시도리촌,Higaxidōri-mura,Đông Thông thôn
02,02425,024252,,village,風間浦村,かざまうらむら,Kazamaura-mura,风间浦村,風間浦村,가자마우라촌,Cazamaura-mura,Phong Gian Phổ thôn
02,02426,024260,,village,佐井村,さいむら,Sai-mura,佐井村,佐井村,사이촌,Sai-mura,Tả Tỉnh thôn
02,02441,024414,,town,三戸町,さんのへまち,Sannohe-machi,三户町,三戶町,산노헤정,Sannohe-maxi,Tam Hộ đinh
02,02442,024422,,town,五戸町,ごのへまち,Gonohe-machi,五户町,五戶町,고노헤정,Gonohe-maxi,Ngũ Hộ đinh
02,02443,024430,,town,田子町,たっこまち,Takko-machi,田子町,田子町,닷코정,Tacco-maxi,Điền Tử đinh
02,02445,024457,,town,南部町,なんぶちょう,Nanbu-cho,南部町,南部町,난부정,Nambu-xo,Giai Thượng đinh
02,02446,024465,,town,階上町,はしかみちょう,Hashikami-cho,阶上町,階上町,하시카미정,Haxicami-xo,Tân Hương thôn
02,02450,024503,,village,新郷村,しんごうむら,Shingo-mura,新乡村,新鄉村,신고촌,Xingō-mura,Tân Hương thôn
03,03201,032018,,city,盛岡市,もりおかし,Morioka-shi,盛冈市,盛岡市,모리오카시,Morioca-xi,Thịnh Cương thị
03,03202,032026,,city,宮古市,みやこし,Miyako-shi,宫古市,宮古市,미야코시,Miyaco-xi,Cung Cổ thị
03,03203,032034,,city,大船渡市,おおふなとし,Ofunato-shi,大船渡市,大船渡市,오후나토시,Ōfunato-xi,Đại Thuyền Độ thị
03,03205,032050,,city,花巻市,はなまきし,Hanamaki-shi,花卷市,花卷市,하나마키시,Hanamaqui-xi,Bắc Thượng thị
03,03206,032069,,city,北上市,きたかみし,Kitakami-shi,北上市,北上市,기타카미시,Quitacami-xi,Cửu Từ thị
03,03207,032077,,city,久慈市,くじし,Kuji-shi,久慈市,久慈市,구지시,Cuji-xi,Viễn Dã thị
03,03208,032085,,city,遠野市,とおのし,Tono-shi,远野市,遠野市,도노시,Tōno-xi,Nhất Quan thị
03,03209,032093,,city,一関市,いちのせきし,Ichinoseki-shi,一关市,一關市,이치노세키시,Ixinosequi-xi,Lục Tiền Cao Điền thị
03,03210,032107,,city,陸前高田市,りくぜんたかたし,Rikuzentakata-shi,陆前高田市,陸前高田市,리쿠젠타카타시,Ricuzentacata-xi,Lô Thạch thị
03,03211,032115,,city,釜石市,かまいしし,Kamaishi-shi,釜石市,釜石市,가마이시시,Camaixi-xi,Nhị Hộ thị
03,03213,032131,,city,二戸市,にのへし,Ninohe-shi,二户市,二戸市,니노헤시,Ninohe-xi,Áo Châu thị
03,03214,032140,,city,八幡平市,はちまんたいし,Hachimantai-shi,八幡平市,八幡平市,하치만타이시,Haximantai-xi,Lũng Trạch thị
03,03215,032158,,city,奥州市,おうしゅうし,Oshu-shi,奥州市,奧州市,오슈시,Ōxū-xi,Áo Châu thị
03,03216,032166,,city,滝沢市,たきざわし,Takizawa-shi,泷泽市,瀧澤市,다키자와시,Taquizawa-xi,Lũng Trạch thị
03,03301,033014,,town,雫石町,しずくいしちょう,Shizukuishi-cho,雫石町,雫石町,시즈쿠이시정,Xizucuixi-xo,Giọt Thạch đinh
03,03302,033022,,town,葛巻町,くずまきまち,Kuzumaki-machi,葛卷町,葛卷町,구즈마키정,Cuzumaqui-maxi,Cát Quyển đinh
03,03303,033030,,town,岩手町,いわてまち,Iwate-machi,岩手町,岩手町,이와테정,Iwate-maxi,Nham Thủ đinh
03,03321,033219,,town,紫波町,しわちょう,Shiwa-cho,紫波町,紫波町,시와정,Xiwa-xo,Tử Ba đinh
03,03322,033227,,town,矢巾町,やはばちょう,Yahaba-cho,矢巾町,矢巾町,야하바정,Yahaba-xo,Thỉ U đinh
03,03366,033669,,town,西和賀町,にしわがまち,Nishiwaga-machi,西和贺町,西和賀町,니시와가정,Nixiwaga-maxi,Tây Hòa Hạ đinh
03,03381,033812,,town,金ケ崎町,かねがさきちょう,Kanegasaki-cho,金崎町,金崎町,가네가사키정,Canegasaqui-xo,Kim Cương Kỳ đinh
03,03402,034029,,town,平泉町,ひらいずみちょう,Hiraizumi-cho,平泉町,平泉町,히라이즈미정,Hiraizumi-xo,Đại Chùy đinh
03,03441,034410,,town,住田町,すみたちょう,Sumita-cho,住田町,住田町,스미타정,Sumita-xo,Sơn Điền đinh
03,03461,034614,,town,大槌町,おおつちちょう,Otsuchi-cho,大槌町,大槌町,오쓰치정,Ōtçuxi-xo,Đại Chùy đinh
03,03482,034827,,town,山田町,やまだまち,Yamada-machi,山田町,山田町,야마다정,Yamada-maxi,Dã Điền thôn
03,03483,034835,,town,岩泉町,いわいずみちょう,Iwaizumi-cho,岩泉町,岩泉町,이와이즈미정,Iwaizumi-xo,Cửu Hộ thôn
03,03484,034843,,village,田野畑村,たのはたむら,Tanohata-mura,田野畑村,田野畑村,다노하타촌,Tanohata-mura,Dương Dã đinh
03,03485,034851,,village,普代村,ふだいむら,Fudai-mura,普代村,普代村,후다이촌,Fudai-mura,Nhất Hộ đinh
03,03501,035017,,town,軽米町,かるまいまち,Karumai-machi,轻米町,輕米町,가루마이정,Carumai-maxi,Khinh Mễ đinh
03,03503,035033,,village,野田村,のだむら,Noda-mura,野田村,野田村,노다촌,Noda-mura,Dã Điền thôn
03,03506,035068,,village,九戸村,くのへむら,Kunohe-mura,九户村,九戸村,구노헤촌,Cunohe-mura,Cửu Hộ thôn
03,03507,035076,,town,洋野町,ひろのちょう,Hirono-cho,洋野町,洋野町,히로노정,Hirono-xo,Dương Dã đinh
03,03524,035246,,town,一戸町,いちのへまち,Ichinohe-machi,一户町,一戸町,이치노헤정,Ixinohe-maxi,Nhất Hộ đinh
04,04100,041009,,designated_city,仙台市,せんだいし,Sendai-shi,仙台市,仙台市,센다이시,Sendai-xi,Tiên Đài thị
04,04101,041017,04100,ward,青葉区,あおばく,Aoba-ku,青叶区,青葉區,아오바구,Aoba-cu,Thanh Diệp khu
04,04102,041025,04100,ward,宮城野区,みやぎのく,Miyagino-ku,宫城野区,宮城野區,미야기노구,Miyagino-cu,Cung Thành Dã khu
04,04103,041033,04100,ward,若林区,わかばやしく,Wakabayashi-ku,若林区,若林區,와카바야시구,Wacabayaxi-cu,Nhược Lâm khu
04,04104,041041,04100,ward,太白区,たいはくく,Taihaku-ku,太白区,太白區,다이하쿠구,Taihacu-cu,Thái Bạch khu
04,04105,041050,04100,ward,泉区,いずみく,Izumi-ku,泉区,泉區,이즈미구,Izumi-cu,Tuyền khu
04,04202,042021,,city,石巻市,いしのまきし,Ishinomaki-shi,石卷市,石卷市,이시노마키시,Ixinomaqui-xi,Thạch Quyển thị
04,04203,042030,,city,塩竈市,しおがまし,Shiogama-shi,盐灶市,鹽竈市,시오가마시,Xiogama-xi,Diêm Táo thị
04,04205,042056,,city,気仙沼市,けせんぬまし,Kesennuma-shi,气仙沼市,氣仙沼市,게센누마시,Quesennuma-xi,Khí Tiên Chiểu thị
04,04206,042064,,city,白石市,しろいしし,Shiroishi-shi,白石市,白石市,시로이시시,Xiroixi-xi,Bạch Thạch thị
04,04207,042072,,city,名取市,なとりし,Natori-shi,名取市,名取市,나토리시,Natori-xi,Danh Thủ thị
04,04208,042080,,city,角田市,かくだし,Kakuda-shi,角田市,角田市,가쿠다시,Cacuda-xi,Giác Điền thị
04,04209,042099,,city,多賀城市,たがじょうし,Tagajo-shi,多贺城市,多賀城市,다가조시,Tagajō-xi,Đa Hạ Thành thị
04,04211,042110,,city,岩沼市,いわぬまし,Iwanuma-shi,岩沼市,岩沼市,이와누마시,Iwanuma-xi,Đăng Mễ thị
04,04212,042129,,city,登米市,とめし,Tome-shi,登米市,登米市,도메시,Tome-xi,Lật Nguyên thị
04,04213,042137,,city,栗原市,くりはらし,Kurihara-shi,栗原市,栗原市,구리하라시,Curihara-xi,Đông Tùng Đảo thị
04,04214,042145,,city,東松島市,ひがしまつしまし,Higashimatsushima-shi,东松岛市,東松島市,히가시마쓰시마시,Higaximatçuxima-xi,Đại Kỳ thị
04,04215,042153,,city,大崎市,おおさきし,Osaki-shi,大崎市,大崎市,오사키시,Ōsaqui-xi,Phú Cốc thị
04,04216,042161,,city,富谷市,とみやし,Tomiya-shi,富谷市,富谷市,도미야시,Tomiya-xi,Phú Cốc thị
04,04301,043010,,town,蔵王町,ざおうまち,Zao-machi,藏王町,藏王町,자오정,Zaō-maxi,Tàng Vương đinh
04,04302,043028,,town,七ヶ宿町,しちかしゅくまち,Shichikashuku-machi,七宿町,七宿町,시치카슈쿠정,Xixicaxucu-maxi,Thất Cá Túc đinh
04,04321,043214,,town,大河原町,おおがわらまち,Ogawara-machi,大河原町,大河原町,오가와라정,Ōgawara-maxi,Hoàn Sâm đinh
04,04322,043222,,town,村田町,むらたまち,Murata-machi,村田町,村田町,무라타정,Murata-maxi,Thôn Điền đinh
04,04323,043230,,town,柴田町,しばたまち,Shibata-machi,柴田町,柴田町,시바타정,Xibata-maxi,Sài Điền đinh
04,04324,043249,,town,川崎町,かわさきまち,Kawasaki-machi,川崎町,川崎町,가와사키정,Cawasaqui-maxi,Xuyên Kỳ đinh
04,04341,043419,,town,丸森町,まるもりまち,Marumori-machi,丸森町,丸森町,마루모리정,Marumori-maxi,Hoành Lý đinh
04,04361,043613,,town,亘理町,わたりちょう,Watari-cho,亘理町,亘理町,와타리정,Watari-xo,Tùng Đảo đinh
04,04362,043621,,town,山元町,やまもとちょう,Yamamoto-cho,山元町,山元町,야마모토정,Yamamoto-xo,Thất Cá Tân đinh
04,04401,044016,,town,松島町,まつしままち,Matsushima-machi,松岛町,松島町,마쓰시마정,Matçuxima-maxi,Sắc Ma đinh
04,04404,044040,,town,七ヶ浜町,しちがはままち,Shichigahama-machi,七滨町,七濱町,시치가하마정,Xixigahama-maxi,Thất Cá Tân đinh
04,04406,044067,,town,利府町,りふちょう,Rifu-cho,利府町,利府町,리후정,Rifu-xo,Lợi Phủ đinh
04,04421,044210,,town,大和町,たいわちょう,Taiwa-cho,大和町,大和町,다이와정,Taiwa-xo,Đại Hòa đinh
04,04422,044229,,town,大郷町,おおさとちょう,Osato-cho,大乡町,大鄉町,오사토정,Ōsato-xo,Đại Hương đinh
04,04424,044245,,village,大衡村,おおひらむら,Ohira-mura,大衡村,大衡村,오히라촌,Ōhira-mura,Đại Hành thôn
04,04444,044440,,town,色麻町,しかまちょう,Shikama-cho,色麻町,色麻町,시카마정,Xicama-xo,Sắc Ma đinh
04,04445,044458,,town,加美町,かみまち,Kami-machi,加美町,加美町,가미정,Cami-maxi,Gia Mỹ đinh
04,04501,045012,,town,涌谷町,わくやちょう,Wakuya-cho,涌谷町,涌谷町,와쿠야정,Wacuya-xo,Dũng Cốc đinh
04,04505,045055,,town,美里町,みさとまち,Misato-machi,美里町,美里町,미사토정,Misato-maxi,Mỹ Lý đinh
04,04581,045810,,town,女川町,おながわちょう,Onagawa-cho,女川町,女川町,오나가와정,Onagawa-xo,Nữ Xuyên đinh
04,04606,046060,,town,南三陸町,みなみさんりくちょう,Minamisanriku-cho,南三陆町,南三陸町,미나미산리쿠정,Minamisanricu-xo,Nam Tam Lục đinh
05,05201,052019,,city,秋田市,あきたし,Akita-shi,秋田市,秋田市,아키타시,Aquita-xi,Thu Điền thị
05,05202,052027,,city,能代市,のしろし,Noshiro-shi,能代市,能代市,노시로시,Noxiro-xi,Năng Đại thị
05,05203,052035,,city,横手市,よこてし,Yokote-shi,横手市,橫手市,요코테시,Yocote-xi,Hoành Thủ thị
05,05204,052043,,city,大館市,おおだてし,Odate-shi,大馆市,大館市,오다테시,Ōdate-xi,Đại Quán thị
05,05206,052060,,city,男鹿市,おがし,Oga-shi,男鹿市,男鹿市,오가시,Oga-xi,Thang Trạch thị
05,05207,052078,,city,湯沢市,ゆざわし,Yuzawa-shi,汤泽市,湯澤市,유자와시,Yuzawa-xi,Lộc Giác thị
05,05209,052094,,city,鹿角市,かづのし,Kazuno-shi,鹿角市,鹿角市,가즈노시,Cazuno-xi,Khoái Thượng thị
05,05210,052108,,city,由利本荘市,ゆりほんじょうし,Yurihonjo-shi,由利本庄市,由利本庄市,유리혼조시,Yurihonjō-xi,Đại Tiên thị
05,05211,052116,,city,潟上市,かたがみし,Katagami-shi,潟上市,潟上市,가타가미시,Catagami-xi,Bắc Thu Điền thị
05,05212,052124,,city,大仙市,だいせんし,Daisen-shi,大仙市,大仙市,다이센시,Daisen-xi,Ni Ka Hô thị
05,05213,052132,,city,北秋田市,きたあきたし,Kitaakita-shi,北秋田市,北秋田市,기타아키타시,Quitaaquita-xi,Tiên Bắc thị
05,05214,052140,,city,にかほ市,にかほし,Nikaho-shi,仁贺保市,仁賀保市,니카호시,Nicaho-xi,Ni Ka Hô thị
05,05215,052159,,city,仙北市,せんぼくし,Semboku-shi,仙北市,仙北市,센보쿠시,Sembocu-xi,Tiên Bắc thị
05,05303,053031,,town,小坂町,こさかまち,Kosaka-machi,小坂町,小坂町,고사카정,Cosaca-maxi,Tiểu Phản đinh
05,05327,053279,,village,上小阿仁村,かみこあにむら,Kamikoani-mura,上小阿仁村,上小阿仁村,가미코아니촌,Camicoani-mura,Thượng Tiểu A Nhân thôn
05,05346,053465,,town,藤里町,ふじさとまち,Fujisato-machi,藤里町,藤里町,후지사토정,Fujisato-maxi,Đằng Lý đinh
05,05348,053481,,town,三種町,みたねちょう,Mitane-cho,三种町,三種町,미타네정,Mitane-xo,Bát Phong đinh
05,05349,053490,,town,八峰町,はっぽうちょう,Happo-cho,八峰町,八峰町,핫포정,Happō-xo,Bát Phong đinh
05,05361,053619,,town,五城目町,ごじょうめまち,Gojome-machi,五城目町,五城目町,고조메정,Gojōme-maxi,Ngũ Thành Mục đinh
05,05363,053635,,town,八郎潟町,はちろうがたまち,Hachirogata-machi,八郎潟町,八郎潟町,하치로가타정,Haxirōgata-maxi,Tỉnh Xuyên đinh
05,05366,053660,,town,井川町,いかわまち,Ikawa-machi,井川町,井川町,이카와정,Icawa-maxi,Tỉnh Xuyên đinh
05,05368,053686,,village,大潟村,おおがたむら,Ogata-mura,大潟村,大潟村,오가타촌,Ōgata-mura,Đại Hình thôn
05,05434,054348,,town,美郷町,みさとちょう,Misato-cho,美乡町,美鄉町,미사토정,Misato-xo,Mỹ Hương đinh
05,05463,054631,,town,羽後町,うごまち,Ugo-machi,羽后町,羽後町,우고정,Ugo-maxi,Vũ Hậu đinh
05,05464,054640,,village,東成瀬村,ひがしなるせむら,Higashinaruse-mura,东成濑村,東成瀨村,히가시나루세촌,Higaxinaruse-mura,Đông Thành Oanh thôn
06,06201,062014,,city,山形市,やまがたし,Yamagata-shi,山形市,山形市,야마가타시,Yamagata-xi,Sơn Hình thị
06,06202,062022,,city,米沢市,よねざわし,Yonezawa-shi,米泽市,米澤市,요네자와시,Yonezawa-xi,Mễ Trạch thị
06,06203,062030,,city,鶴岡市,つるおかし,Tsuruoka-shi,鹤冈市,鶴岡市,쓰루오카시,Tçuruoca-xi,Hạc Cương thị
06,06204,062049,,city,酒田市,さかたし,Sakata-shi,酒田市,酒田市,사카타시,Sacata-xi,Tửu Điền thị
06,06205,062057,,city,新庄市,しんじょうし,Shinjo-shi,新庄市,新庄市,신조시,Xinjō-xi,Tân Trang thị
06,06206,062065,,city,寒河江市,さがえし,Sagae-shi,寒河江市,寒河江市,사가에시,Sagae-xi,Hàn Hà Giang thị
06,06207,062073,,city,上山市,かみのやまし,Kaminoyama-shi,上山市,上山市,가미노야마시,Caminoyama-xi,Thượng Sơn thị
06,06208,062081,,city,村山市,むらやまし,Murayama-shi,村山市,村山市,무라야마시,Murayama-xi,Thôn Sơn thị
